1,36.56890606223112,-79.20668377643281
1,36.5687304924209,-79.2066434329211
1,36.56873660357942,-79.20635906995578
1,36.56864506960126,-79.20633133380591
1,36.56843626209718,-79.20312742448198
1,36.56776891826067,-79.20228619877166
1,36.56828555089983,-79.20190904580748
1,36.56862798005145,-79.20197341453938
1,36.5690663733314,-79.20288742604285
1,36.56905483159345,-79.20589962534486
1,36.56890606223112,-79.20668377643281
2,36.56845183270747,-79.20507689058371
2,36.56831431414938,-79.20573003490077
2,36.56804734893288,-79.20552628381246
2,36.56812241114904,-79.20509853768809
2,36.56782990667347,-79.20411505563276
2,36.5676979190545,-79.20299278250381
2,36.56791700267431,-79.20236594759689
2,36.56814703344612,-79.20259488218717
2,36.56845183270747,-79.20507689058371
3,36.56831927720776,-79.20566915060749
3,36.56803106199396,-79.20642659325743
3,36.56771251170532,-79.20658774221582
3,36.56684651880723,-79.20634092692409
3,36.56689785030581,-79.20608788712526
3,36.56774760169179,-79.20617727919827
3,36.56810166476173,-79.20547061781819
3,36.56831927720776,-79.20566915060749
4,36.56650969576949,-79.20621952530117
4,36.56597944008507,-79.20594923198647
4,36.56590313924428,-79.20574740324592
4,36.56584341109985,-79.20479205171675
4,36.56602109518808,-79.20440764855326
4,36.56635124570809,-79.20501109198092
4,36.56629857734954,-79.20568800098256
4,36.56696132125399,-79.20608483937282
4,36.56691094473549,-79.20637755894312
4,36.56650969576949,-79.20621952530117
5,36.56529935886166,-79.2044622274931
5,36.5644915675153,-79.20463208007249
5,36.56444611845542,-79.20436742745375
5,36.56539470051214,-79.20397012303549
5,36.56604853524679,-79.20450249542996
5,36.56593630249077,-79.20472117678872
5,36.56529935886166,-79.2044622274931
6,36.56408606602415,-79.20473893889128
6,36.56339170527468,-79.20482474847523
6,36.56339747916324,-79.2045482559284
6,36.56398033451851,-79.20436214654772
6,36.56450107103625,-79.20438395130333
6,36.5645070200421,-79.2045808084635
6,36.56408606602415,-79.20473893889128
7,36.56343954473024,-79.20477110700547
7,36.56053641122914,-79.20493129141187
7,36.56035414578059,-79.20545469584614
7,36.56000052451184,-79.2054933091911
7,36.56002922169689,-79.20507425013601
7,36.56025340008648,-79.20466167737817
7,36.56272543807744,-79.2044287848144
7,36.56347373410988,-79.20453864813688
7,36.56343954473024,-79.20477110700547
8,36.56006476018586,-79.20542763347645
8,36.56030523207188,-79.20540993481579
8,36.56071762670488,-79.20610473639945
8,36.56102039555854,-79.20744204038532
8,36.56058935084469,-79.20777398605031
8,36.56006476018586,-79.20542763347645
9,36.56095423108394,-79.20741099917292
9,36.56138714670205,-79.2086647058655
9,36.56111229073422,-79.20935716471372
9,36.5617348087244,-79.21075001736715
9,36.5611837480747,-79.21107330602449
9,36.56066818414769,-79.20971286922239
9,36.5606632156926,-79.20758694354859
9,36.56095423108394,-79.20741099917292
10,36.56324488469265,-79.21169180955056
10,36.56270464312644,-79.21221873865952
10,36.56211954042112,-79.21214439185353
10,36.56149503619987,-79.21130532840822
10,36.56134074004545,-79.21092127626412
10,36.56164863417348,-79.21075135591021
10,36.56324488469265,-79.21169180955056
11,36.5631345582639,-79.21170482438419
11,36.56273297306303,-79.21145225094749
11,36.56310780069109,-79.21118771814039
11,36.56387524542689,-79.2112735968858
11,36.56455767073675,-79.21156179998242
11,36.56436323045334,-79.21202619687553
11,36.5631345582639,-79.21170482438419
12,36.56449911695849,-79.21160964651106
12,36.56575692339102,-79.21241883485219
12,36.56594040167379,-79.21316668840214
12,36.56489392803542,-79.21292074535984
12,36.56468789241445,-79.21225928937476
12,36.5643272619943,-79.21194950846262
12,36.56449911695849,-79.21160964651106
13,36.56574787835373,-79.21257115405855
13,36.56594710789976,-79.21251792719508
13,36.5662139750236,-79.21239568415001
13,36.56659245887651,-79.21197314409865
13,36.56693490940348,-79.21220307401208
13,36.56665071566286,-79.2127099775264
13,36.56584260038117,-79.21302562692679
13,36.56574787835373,-79.21257115405855
14,36.56683228073695,-79.21220447549105
14,36.56664667369914,-79.21206784171048
14,36.56715242506911,-79.211068778761
14,36.56743284167686,-79.21035888213241
14,36.56752819928013,-79.21040660635892
14,36.5682491694626,-79.20866129173075
14,36.56853865405186,-79.2078859684709
14,36.56872287711637,-79.20691648625714
14,36.56873116794935,-79.20661264938443
14,36.56888304073797,-79.20663969954217
14,36.56884888850392,-79.20715086689965
14,36.56866482275724,-79.20801125401994
14,36.56780502234874,-79.21024013181228
14,36.5671704930636,-79.21176687650292
14,36.56683228073695,-79.21220447549105
128,36.56744487704385,-79.2103537165751
128,36.56741759432664,-79.21032587310576
128,36.5672580641769,-79.21076140214119
128,36.56663711531979,-79.21140674430309
128,36.56449659239406,-79.21030299575212
128,36.56601094621291,-79.20603781419194
128,36.56672311703659,-79.20638833683466
128,36.56730178188084,-79.20678966910633
128,36.56759221656046,-79.20705142513793
128,36.56797689404529,-79.2067497615199
128,36.56834346935864,-79.20668560900954
128,36.56836002631046,-79.20679044496875
128,36.56852768935211,-79.20671499879295
128,36.56863880523539,-79.20629491646973
128,36.56875636137023,-79.2063428575777
128,36.56871325169146,-79.20688651825859
128,36.56857644427117,-79.20767709082637
128,36.56835690400371,-79.20834750930244
128,36.56753213915722,-79.21040178057972
128,36.56744487704385,-79.2103537165751
